highest_layer,transport_layer,src_ip,dst_ip,src_port,dst_port,ip_flag,packet_length,transport_flag,time,timestamp,geo_country,data,type,code,checksum
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:42.449000,1623714162449,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:42.450000,1623714162450,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:740a:a:a0a,ff02::1a,-1,-1,-1,64,-1,2021-06-14 23:42:42.537000,1623714162537,Unknown,,155,DIS,1
ICMP,NONE,fe80::212:7403:3:303,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:42.795000,1623714162795,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:740b:b:b0b,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:42.878000,1623714162878,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7413:13:1313,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:42.904000,1623714162904,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:740e:e:e0e,ff02::1a,-1,-1,-1,64,-1,2021-06-14 23:42:42.947000,1623714162947,Unknown,,155,DIS,1
ICMP,NONE,fe80::212:7405:5:505,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:42.996000,1623714162996,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:42.996000,1623714162996,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7404:4:404,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:43.078000,1623714163078,Unknown,,155,DAO,1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.220000,1623714163220,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:740b:b:b0b,-1,-1,-1,125,-1,2021-06-14 23:42:43.244000,1623714163244,Unknown,,1,-1,0
DATA,UDP,::212:7406:6:606,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.245000,1623714163245,Unknown,,-1,-1,-1
